Transcript stable ID,Gene name
F53A9.10b.4,tnt-2
C14F5.3a.1,tnt-3
C14F5.3a.2,tnt-3
C14F5.3b.1,tnt-3
C14F5.3c.1,tnt-3
C14F5.3c.2,tnt-3
C14F5.3c.3,tnt-3
C14F5.3c.4,tnt-3
C14F5.3c.5,tnt-3
C14F5.3d.1,tnt-3
T08B1.2a.1,tnt-4
T08B1.2c.1,tnt-4
ZC395.3a.1,toc-1
ZC395.3a.2,toc-1
ZC395.3b.1,toc-1
T24A11.3.1,toh-1
R151.5a.1,dpy-31
R151.5b,dpy-31
C07F11.1.1,tol-1
M01A10.2a.1,tom-1
M01A10.2b.1,tom-1
M01A10.2e.1,tom-1
M01A10.2f.1,tom-1
M01A10.2g.1,tom-1
M01A10.2h.1,tom-1
M01A10.2i.1,tom-1
M01E5.5a.1,top-1
M01E5.5a.2,top-1
M01E5.5b.1,top-1
M01E5.5b.2,top-1
Y56A3A.27.1,top-3
Y37A1B.12.1,tor-1
Y37A1B.13.1,tor-2
B0545.1a.1,tpa-1
B0545.1b.1,tpa-1
B0545.1b.2,tpa-1
ZK1290.2a.1,tph-1
ZK1290.2b.1,tph-1
Y17G7B.7.1,tpi-1
ZK54.2a.1,tps-1
ZK54.2a.2,tps-1
ZK54.2a.3,tps-1
ZK54.2a.4,tps-1
ZK54.2b.1,tps-1
ZK54.2b.2,tps-1
ZK54.2b.3,tps-1
F19H8.1a.1,tps-2
F19H8.1b.1,tps-2
Y47D3A.6a.1,tra-1
Y47D3A.6b.1,tra-1
C15F1.3a.1,tra-2
C15F1.3b.1,tra-2
C15F1.3c.1,tra-2
C15F1.3c.2,tra-2
LLC1.1a.1,tra-3
LLC1.1b,tra-3
F57B10.7.1,tre-1
T05A12.2a.1,tre-2
T05A12.2b.1,tre-2
T05A12.2c.1,tre-2
W05E10.4b.1,tre-3
W05E10.4c.1,tre-3
W05E10.4c.2,tre-3
F15A2.2.1,tre-4
C23H3.7.1,tre-5
F45G2.6.1,trf-1
ZC376.5.1,trm-1
ZC21.2a.1,trp-1
ZC21.2b.1,trp-1
R06B10.4a.1,trp-2
R06B10.4b.1,trp-2
Y71A12B.4.1,trp-4
C47D12.6a.1,tars-1
C47D12.6b.1,tars-1
C47D12.6b.2,tars-1
C47D12.6b.3,tars-1
DY3.4a.1,trt-1
DY3.4a.2,trt-1
DY3.4b.1,trt-1
DY3.4b.2,trt-1
ZK546.15.1,try-1
C07G1.1.1,svh-1
C43G2.5a.1,try-3
C43G2.5b.1,try-3
F31D4.6.1,try-4
K07B1.1.1,try-5
K07B1.1.2,try-5
K07B1.1.3,try-5
F48A9.3.1,try-6
ZC581.6.1,try-7
F10G7.2.1,tsn-1
C02F5.8.1,tsp-1
C02F5.11.1,tsp-2
Y39E4B.4.1,tsp-3
F53B2.2.1,tsp-4
Y45F10B.1.1,tsp-5
C14A11.1.1,tsp-6
T23D8.2.1,tsp-7
F33C8.3.1,tsp-8
C25G6.2.1,tsp-9
C25G6.2.2,tsp-9
T14B4.4a.1,tsp-10
T14B4.4a.2,tsp-10
T14B4.4a.3,tsp-10
T14B4.4b.1,tsp-10
T14B4.4b.2,tsp-10
B0563.2.1,tsp-11
B0563.2.2,tsp-11
T14G10.6.1,tsp-12
Y39B6A.6.1,tsp-13
F39C12.3a.1,tsp-14
F39C12.3b.1,tsp-14
F53B6.1.1,tsp-15
F01E11.4.1,tsp-16
C02F12.1a.1,tsp-17
C02F12.1b.1,tsp-17
C02F12.1c.1,tsp-17
C02F12.1d.1,tsp-17
C02F12.1e.1,tsp-17
F59G1.2.1,tsp-18
D2092.7.1,tsp-19
B0198.1.1,tsp-20
F53G2.6a.1,tsr-1
F53G2.6b.1,tsr-1
W03F9.5.1,ttb-1
W03F9.5.2,ttb-1
W03F9.5.3,ttb-1
F08F1.8.1,tth-1
F09E10.11a,tts-1
F09E10.11b,tts-1
R05H5.8,tts-2
Y113G7A.6a.1,ttx-1
Y113G7A.6b.1,ttx-1
Y113G7A.6c.1,ttx-1
Y113G7A.6d.1,ttx-1
C40H5.5a.1,ttx-3
C40H5.5b.1,ttx-3
F10B5.4.1,tub-1
F21C3.1a.1,twk-1
F21C3.1b.1,twk-1
F21C3.1b.2,twk-1
T12C9.3a.1,twk-2
T12C9.3b.1,twk-2
T12C9.3c.1,twk-2
T12C9.3d.1,twk-2
T12C9.3e.1,twk-2
T12C9.3f.1,twk-2
M110.2.1,twk-3
ZK1067.5.1,twk-4
B0334.2a.1,twk-5
B0334.2b.1,twk-5
B0334.2b.2,twk-5
F17C8.5.1,twk-6
F22B7.7.1,twk-7
ZC410.4a.1,twk-8
ZC410.4b.1,twk-8
ZK1251.8a.1,twk-9
ZK1251.8b.1,twk-9
K04A8.4a.1,twk-10
K04A8.4b.1,twk-10
K04A8.4c.1,twk-10
F20A1.7a.1,twk-11
F20A1.7b.1,twk-11
F20A1.7c.1,twk-11
F29F11.4.1,twk-12
R04F11.4a.1,twk-13
R04F11.4b.1,twk-13
R04F11.4c.1,twk-13
R04F11.4d.1,twk-13
K01D12.4a.1,twk-14
K01D12.4b.1,twk-14
K01D12.4c.1,twk-14
F52E4.4.1,twk-16
C44E12.3a.1,twk-17
C44E12.3b.1,twk-17
C44E12.3c.1,twk-17
C44E12.3d.1,twk-17
C44E12.3e.1,twk-17
C44E12.3f.1,twk-17
C24A3.6.1,twk-18
C24A3.6.2,twk-18
C40C9.1.1,twk-20
T01B4.1.1,twk-21
T01B4.2a.1,twk-22
T01B4.2b.1,twk-22
T01B4.2c.1,twk-22
F19D8.1a.1,twk-23
F19D8.1b.1,twk-23
F19D8.1c.1,twk-23
F55C5.3.1,twk-24
F55C5.3.2,twk-24
M04B2.5a.1,twk-25
M04B2.5b,twk-25
M04B2.5c.1,twk-25
C33D12.3.1,twk-26
C52B9.6.1,twk-28
F46A9.3a.1,twk-29
F46A9.3b.1,twk-29
F36A2.4.1,twk-30
F36A2.4.2,twk-30
Y47D3B.5a.1,twk-31
Y47D3B.5b.1,twk-31
F53C11.6.1,twk-32
W06D12.5.1,twk-33
K06B4.12.1,twk-34
F31D4.7.1,twk-35
R12G8.2.1,twk-36
C48E7.9.1,twk-37
C24H11.8a.1,twk-39
C24H11.8b.1,twk-39
T28A8.1a.1,twk-40
T28A8.1b.1,twk-40
T28A8.1c.1,twk-40
W06D12.2.1,twk-42
F32H5.7a.1,twk-43
F32H5.7b.1,twk-43
F32H5.7c.1,twk-43
F32H5.7d.1,twk-43
Y71H9A.1.1,twk-44
Y71H2AM.22a.1,twk-45
Y71H2AM.22b.1,twk-45
Y39B6A.19a.1,twk-46
Y39B6A.19b.1,twk-46
Y92C3B.2a.1,uaf-1
Y92C3B.2b.1,uaf-1
Y92C3B.2b.2,uaf-1
Y92C3B.2b.3,uaf-1
Y92C3B.2b.4,uaf-1
Y92C3B.2b.5,uaf-1
Y92C3B.2c.1,uaf-1
Y92C3B.2d.1,uaf-1
Y116A8C.35a.1,uaf-2
Y116A8C.35a.2,uaf-2
Y116A8C.35b.1,uaf-2
Y116A8C.35b.2,uaf-2
C47E12.5a.1,uba-1
C47E12.5a.2,uba-1
C47E12.5b.1,uba-1
C47E12.5b.2,uba-1
C47E12.5b.3,uba-1
C47E12.5c.1,uba-1
W02A11.4.1,uba-2
C35B1.1.1,ubc-1
Y71G12B.15a.1,ubc-3
Y71G12B.15a.2,ubc-3
Y71G12B.15b.1,ubc-3
D1022.1a.1,ubc-6
D1022.1b.1,ubc-6
D1022.1b.2,ubc-6
F58A4.10.1,ubc-7
Y94H6A.6.1,ubc-8
F29B9.6.1,ubc-9
F29B9.6.2,ubc-9
R09B3.4.1,ubc-12
Y54G2A.31.1,ubc-13
Y87G2A.9.1,ubc-14
Y110A2AR.2a.1,ubc-15
Y110A2AR.2b.1,ubc-15
Y110A2AR.2c.1,ubc-15
Y110A2AR.2d.1,ubc-15
Y110A2AR.2e.1,ubc-15
Y110A2AR.2f.1,ubc-15
Y110A2AR.2g.1,ubc-15
Y110A2AR.2h.1,ubc-15
Y110A2AR.2i.1,ubc-15
Y54E5B.4.1,ubc-16
B0403.2.1,ubc-17
B0403.2.2,ubc-17
R01H2.6.1,ubc-18
Y69H2.6.1,ubc-19
Y69H2.6.2,ubc-19
F40G9.3.1,ubc-20
C06E2.3.1,ubc-21
C06E2.7.1,ubc-22
C28G1.1.1,ubc-23
F49E12.4.1,ubc-24
F25H2.8.1,ubc-25
F25H2.8.2,ubc-25
F46E10.8.1,ubh-1
Y40G12A.2.1,ubh-2
Y40G12A.2.2,ubh-2
Y40G12A.1.1,ubh-3
C08B11.7.1,ubh-4
C08B11.7.2,ubh-4
H06I04.4a.1,ubl-1
H06I04.4a.2,ubl-1
H06I04.4a.3,ubl-1
H06I04.4b.1,ubl-1
F46F11.4.1,ubl-5
F25B5.4a.1,ubq-1
F25B5.4a.2,ubq-1
F25B5.4c.1,ubq-1
F25B5.4c.2,ubq-1
ZK1010.1.1,ubq-2
K07B1.3.1,ucp-4
F39B2.2.1,uev-1
F39B2.2.2,uev-1
F56D2.4.1,uev-2
F26H9.7.1,uev-3
F19B6.2a.1,ufd-1
F19B6.2a.2,ufd-1
F19B6.2b.1,ufd-1
T05H10.5a.1,ufd-2
T05H10.5b.1,ufd-2
T05H10.5c.1,ufd-2
C26E6.8a.1,ula-1
C26E6.8b.1,ula-1
T10F2.3.1,ulp-1
Y38A8.3a.1,ulp-2
Y38A8.3a.2,ulp-2
Y38A8.3b.1,ulp-2
Y38A8.3b.2,ulp-2
Y38A8.3c.1,ulp-2
Y48A5A.2.1,ulp-3
Y48A5A.2.2,ulp-3
Y48A5A.2.3,ulp-3
C41C4.6.1,ulp-4
K02F2.4.1,ulp-5
K03E6.5a.1,unc-1
K03E6.5b.1,unc-1
T02C5.5a.1,unc-2
T02C5.5b.1,unc-2
T02C5.5c.1,unc-2
T02C5.5d.1,unc-2
T02C5.5d.2,unc-2
T02C5.5d.3,unc-2
T02C5.5d.4,unc-2
T02C5.5d.5,unc-2
T02C5.5d.6,unc-2
T02C5.5e.1,unc-2
T02C5.5f.1,unc-2
T02C5.5g.1,unc-2
T02C5.5h.1,unc-2
T02C5.5i.1,unc-2
T02C5.5j.1,unc-2
T02C5.5k.1,unc-2
T02C5.5l.1,unc-2
T02C5.5m.1,unc-2
T02C5.5n.1,unc-2
T02C5.5o.1,unc-2
T02C5.5p.1,unc-2
T02C5.5q.1,unc-2
Y16B4A.1.1,unc-3
F26C11.2.1,unc-4
B0273.4a.1,unc-5
B0273.4b.1,unc-5
B0273.4c.1,unc-5
B0273.4d.1,unc-5
B0273.4e.1,unc-5
B0273.4f.1,unc-5
F41C6.1.1,unc-6
F41C6.1.2,unc-6
R07D5.1a.1,unc-7
R07D5.1b.1,unc-7
R07D5.1c.1,unc-7
R07D5.1d.1,unc-7
R07D5.1e.1,unc-7
R07D5.1f.1,unc-7
R07D5.1g.1,unc-7
R07D5.1h.1,unc-7
R07D5.1i.1,unc-7
R07D5.1j.1,unc-7
R13A1.4a.1,unc-8
R13A1.4b.1,unc-8
R13A1.4c.1,unc-8
R13A1.4d.1,unc-8
R12H7.1a.1,unc-9
R12H7.1b.1,unc-9
T10A3.1a.1,unc-10
T10A3.1b.1,unc-10
C32E8.10a.1,unc-11
C32E8.10b.1,unc-11
C32E8.10c.1,unc-11
C32E8.10d.1,unc-11
C32E8.10e.1,unc-11
C32E8.10f.1,unc-11
C32E8.10h.1,unc-11
ZK524.2a.1,unc-13
ZK524.2b.1,unc-13
ZK524.2c.1,unc-13
ZK524.2d.1,unc-13
ZK524.2e.1,unc-13
ZK524.2f.1,unc-13
ZK524.2g.1,unc-13
ZK524.2h.1,unc-13
ZK524.2i.1,unc-13
ZK524.2j.1,unc-13
ZK524.2k.1,unc-13
K10D3.2.1,unc-14
F07A5.7a.1,unc-15
F07A5.7a.2,unc-15
F07A5.7a.3,unc-15
F07A5.7a.4,unc-15
F07A5.7b.1,unc-15
F07A5.7b.2,unc-15
F07A5.7b.3,unc-15
F07A5.7b.4,unc-15
ZK1098.10a.1,unc-16
ZK1098.10b.1,unc-16
ZK1098.10c.1,unc-16
ZK1098.10c.2,unc-16
ZK1098.10d.1,unc-16
ZK1098.10e.1,unc-16
ZK1098.10f.1,unc-16
ZK1098.10g.1,unc-16
ZK1098.10h.1,unc-16
ZK1098.10i.1,unc-16
ZK1098.10j.1,unc-16
ZK1098.10k.1,unc-16
ZK1098.10l.1,unc-16
ZK1098.10m.1,unc-16
ZK1098.10n.1,unc-16
ZK1098.10o.1,unc-16
ZK1098.10p.1,unc-16
ZK1098.10p.2,unc-16
ZK1098.10p.3,unc-16
ZK1098.10p.4,unc-16
ZC416.8a.1,unc-17
F27D9.1a.1,unc-18
F27D9.1b,unc-18
ZK617.1a.1,unc-22
ZK617.1a.2,unc-22
ZK617.1a.3,unc-22
ZK617.1b.1,unc-22
ZK617.1b.2,unc-22
ZK617.1b.3,unc-22
ZK617.1c.1,unc-22
ZK617.1c.2,unc-22
ZK617.1c.3,unc-22
ZK617.1d.1,unc-22
ZK617.1d.2,unc-22
ZK617.1d.3,unc-22
ZK617.1e.1,unc-22
ZK617.1e.2,unc-22
ZK617.1e.3,unc-22
ZK617.1f.1,unc-22
ZK617.1f.2,unc-22
ZK617.1f.3,unc-22
ZK617.1g.1,unc-22
ZK617.1g.2,unc-22
ZK617.1g.3,unc-22
ZK617.1h.1,unc-22
ZK617.1h.2,unc-22
ZK617.1h.3,unc-22
ZK617.1i.1,unc-22
ZK617.1i.2,unc-22
ZK617.1i.3,unc-22
H14N18.1a.1,unc-23
H14N18.1b.1,unc-23
H14N18.1b.2,unc-23
H14N18.1b.3,unc-23
H14N18.1c.1,unc-23
H14N18.1c.2,unc-23
F57H12.2.1,unc-24
Y37D8A.23a.1,unc-25
Y37D8A.23a.2,unc-25
Y37D8A.23b.1,unc-25
Y37D8A.23c.1,unc-25
JC8.10a.1,unc-26
JC8.10b.1,unc-26
JC8.10c.1,unc-26
JC8.10c.2,unc-26
JC8.10d.1,unc-26
ZK721.2.1,unc-27
T08G11.5.1,unc-29
T08G11.5.2,unc-29
B0564.10a.1,unc-30
B0564.10b.1,unc-30
B0564.10c.1,unc-30
B0564.10d.1,unc-30
ZK897.1a.1,unc-31
ZK897.1b.1,unc-31
ZK897.1c.1,unc-31
ZK897.1d.1,unc-31
ZK897.1e.1,unc-31
ZK897.1f.1,unc-31
ZK897.1g.1,unc-31
ZK897.1h.1,unc-31
ZK897.1i.1,unc-31
ZK897.1j.1,unc-31
ZK897.1k.1,unc-31
ZK897.1l.1,unc-31
ZK897.1m.1,unc-31
ZK897.1n.1,unc-31
ZK897.1o.1,unc-31
ZK897.1p.1,unc-31
ZK897.1q.1,unc-31
ZK897.1r.1,unc-31
ZK897.1s.1,unc-31
ZK637.8a.1,unc-32
ZK637.8b.1,unc-32
ZK637.8c.1,unc-32
ZK637.8d.1,unc-32
ZK637.8e.1,unc-32
ZK637.8f.1,unc-32
Y37E11C.1a.1,unc-33
Y37E11C.1a.2,unc-33
Y37E11C.1b.1,unc-33
Y37E11C.1c.1,unc-33
Y50D4C.1a.1,unc-34
Y50D4C.1b.1,unc-34
Y50D4C.1c.1,unc-34
Y50D4C.1d.1,unc-34
Y50D4C.1e.1,unc-34
Y50D4C.1f.1,unc-34
Y50D4C.1g.1,unc-34
Y71G12B.11a.1,tln-1
Y71G12B.11b.1,tln-1
Y71G12B.11c.1,tln-1
Y71G12B.11d.1,tln-1
Y71G12B.11e.1,tln-1
Y71G12B.11f.1,tln-1
Y71G12B.11g.1,tln-1
Y71G12B.11g.2,tln-1
C50C3.9a.1,unc-36
C50C3.9b.1,unc-36
C50C3.9c.1,unc-36
W02D3.9.1,unc-37
W02D3.9.2,unc-37
F21F3.5.1,unc-38
F56A12.1.1,unc-39
T19B4.7.1,unc-40
C27H6.1a.1,unc-41
C27H6.1b.1,unc-41
C27H6.1c.1,unc-41
F58E6.10a.1,unc-42
F58E6.10b.1,unc-42
F58E6.10c.1,unc-42
F58E6.10d.1,unc-42
F58E6.10e.1,unc-42
K11E8.1a.1,unc-43
K11E8.1b.1,unc-43
K11E8.1b.2,unc-43
K11E8.1b.3,unc-43
K11E8.1d.1,unc-43
K11E8.1d.2,unc-43
K11E8.1d.3,unc-43
K11E8.1e.1,unc-43
K11E8.1e.2,unc-43
K11E8.1e.3,unc-43
K11E8.1f.1,unc-43
K11E8.1f.2,unc-43
K11E8.1f.3,unc-43
K11E8.1g.1,unc-43
K11E8.1g.2,unc-43
K11E8.1g.3,unc-43
K11E8.1h.1,unc-43
K11E8.1h.2,unc-43
K11E8.1h.3,unc-43
K11E8.1i.1,unc-43
K11E8.1i.2,unc-43
K11E8.1i.3,unc-43
K11E8.1k.1,unc-43
K11E8.1k.2,unc-43
K11E8.1k.3,unc-43
K11E8.1l.1,unc-43
K11E8.1l.2,unc-43
K11E8.1l.3,unc-43
K11E8.1m.1,unc-43
K11E8.1n.1,unc-43
K11E8.1o.1,unc-43
K11E8.1p.1,unc-43
K11E8.1q.1,unc-43
K11E8.1r.1,unc-43
K11E8.1s.1,unc-43
K11E8.1t.1,unc-43
B0350.2a.1,unc-44
B0350.2b.1,unc-44
B0350.2c.1,unc-44
B0350.2c.2,unc-44
B0350.2d.1,unc-44
B0350.2e.1,unc-44
B0350.2e.2,unc-44
B0350.2f.1,unc-44
B0350.2f.2,unc-44
B0350.2h.1,unc-44
B0350.2h.2,unc-44
B0350.2i.1,unc-44
B0350.2j.1,unc-44
F30H5.1.1,unc-45
C04F5.3.1,unc-46
T20G5.6.1,unc-47
T20G5.6.2,unc-47
T21C12.1b.1,unc-49
T21C12.1b.2,unc-49
T21C12.1c.1,unc-49
T21C12.1c.2,unc-49
T21C12.1d.1,unc-49
T21C12.1d.2,unc-49
T21C12.1e.1,unc-49
T21C12.1e.2,unc-49
T21C12.1f.1,unc-49
T21C12.1f.2,unc-49
T21C12.1g.1,unc-49
T21C12.1h.1,unc-49
T21C12.1h.2,unc-49
T21C12.1h.3,unc-49
T21C12.1h.4,unc-49
T21C12.1h.5,unc-49
T21C12.1h.6,unc-49
T21C12.1h.7,unc-49
T21C12.1i.1,unc-49
T21C12.1i.2,unc-49
T21C12.1i.3,unc-49
T21C12.1i.4,unc-49
T21C12.1i.5,unc-49
T21C12.1i.6,unc-49
T21C12.1i.7,unc-49
T21C12.1j.1,unc-49
T21C12.1j.2,unc-49
T21C12.1k.1,unc-49
T21C12.1k.2,unc-49
T21C12.1l.1,unc-49
T21C12.1m.1,unc-49
T21C12.1n.1,unc-49
T21C12.1o.1,unc-49
T07A5.2.1,unc-50
Y60A3A.1.1,unc-51
ZC101.2a.1,unc-52
ZC101.2b.1,unc-52
ZC101.2c.1,unc-52
ZC101.2d.1,unc-52
ZC101.2e.1,unc-52
ZC101.2f.1,unc-52
ZC101.2g.1,unc-52
ZC101.2i.1,unc-52
ZC101.2j.1,unc-52
ZC101.2k.1,unc-52
ZC101.2l.1,unc-52
ZC101.2m.1,unc-52
ZC101.2n.1,unc-52
ZC101.2o.1,unc-52
ZC101.2p.1,unc-52
ZC101.2q,unc-52
ZC101.2r.1,unc-52
F45E10.1a.1,unc-53
F45E10.1b.1,unc-53
F45E10.1c.1,unc-53
F45E10.1d.1,unc-53
F45E10.1e.1,unc-53
F45E10.1f.1,unc-53
F45E10.1g.1,unc-53
F45E10.1h.1,unc-53
F11C3.3.1,unc-54
F11C3.3.2,unc-54
F11C3.3.3,unc-54
F55D12.4a.1,unc-55
F55D12.4b.1,unc-55
T04D1.3a.1,unc-57
T04D1.3b.1,unc-57
T04D1.3c.1,unc-57
T04D1.3d.1,unc-57
T06H11.1a.1,unc-58
T06H11.1b.1,unc-58
W09C5.2.1,unc-59
C38C3.5.1,unc-60
Y50E8A.4a.1,unc-61
Y50E8A.4b.1,unc-61
Y50E8A.4c.1,unc-61
T28F12.2a.1,unc-62
T28F12.2a.2,unc-62
T28F12.2b.1,unc-62
T28F12.2b.2,unc-62
T28F12.2c.1,unc-62
T28F12.2d.1,unc-62
T28F12.2e.1,unc-62
T28F12.2f.1,unc-62
T28F12.2g.1,unc-62
T28F12.2h.1,unc-62
Y110A7A.3.1,unc-63
F56A8.7a.1,unc-64
F56A8.7a.2,unc-64
F56A8.7b.1,unc-64
K11C4.5a.1,unc-68
K11C4.5b.1,unc-68
K11C4.5c.1,unc-68
K11C4.5d.1,unc-68
K11C4.5e.1,unc-68
K11C4.5f.1,unc-68
K11C4.5g.1,unc-68
K11C4.5h.1,unc-68
K11C4.5i.1,unc-68
K11C4.5j.1,unc-68
K11C4.5k.1,unc-68
K11C4.5l.1,unc-68
K11C4.5m.1,unc-68
K11C4.5n.1,unc-68
K11C4.5o.1,unc-68
K11C4.5p.1,unc-68
T07A5.6a.1,unc-69
T07A5.6b.1,unc-69
T07A5.6c.1,unc-69
K11C4.3a.1,unc-70
K11C4.3b.1,unc-70
K11C4.3c.1,unc-70
K11C4.3d.1,unc-70
Y37D8A.13.1,unc-71
F55C7.7a.1,unc-73
F55C7.7b.1,unc-73
F55C7.7c.1,unc-73
F55C7.7d.1,unc-73
F55C7.7d.2,unc-73
F55C7.7e.1,unc-73
F55C7.7e.2,unc-73
F55C7.7f.1,unc-73
F55C7.7f.2,unc-73
F55C7.7g.1,unc-73
F55C7.7g.2,unc-73
F55C7.7h.1,unc-73
F55C7.7i.1,unc-73
C17D12.2a.1,unc-75
C17D12.2b.1,unc-75
C17D12.2c.1,unc-75
C17D12.2d.1,unc-75
C01G10.11a.1,unc-76
C01G10.11a.2,unc-76
C01G10.11b.1,unc-76
C01G10.11b.2,unc-76
C01G10.11c.1,unc-76
C01G10.11d.1,unc-76
C01G10.11e.1,unc-76
C01G10.11f.1,unc-76
C01G10.11f.2,unc-76
C11D2.6a.1,unc-77
C11D2.6b.1,unc-77
C11D2.6b.2,unc-77
C11D2.6c.1,unc-77
C11D2.6d.1,unc-77
C11D2.6e.1,unc-77
C11D2.6f.1,unc-77
C11D2.6g.1,unc-77
C11D2.6h.1,unc-77
C11D2.6i.1,unc-77
C11D2.6j.1,unc-77
C11D2.6k.1,unc-77
C11D2.6l.1,unc-77
C11D2.6m.1,unc-77
C11D2.6n.1,unc-77
C11D2.6o.1,unc-77
C11D2.6p.1,unc-77
C04F6.4a.1,unc-78
C04F6.4a.2,unc-78
C04F6.4b,unc-78
E03A3.6a.1,unc-79
E03A3.6b.1,unc-79
E03A3.6b.2,unc-79
F25C8.3a.1,unc-80
F25C8.3b.1,unc-80
F25C8.3c.1,unc-80
F25C8.3c.2,unc-80
F25C8.3d.1,unc-80
F25C8.3e.1,unc-80
B0496.3a.1,unc-82
B0496.3b.1,unc-82
B0496.3c.1,unc-82
B0496.3c.2,unc-82
B0496.3d.1,unc-82
B0496.3e.1,unc-82
B0496.3f.1,unc-82
B0496.3g.1,unc-82
B0496.3h.1,unc-82
B0496.3i.1,unc-82
W01A11.3a.1,unc-83
W01A11.3b.1,unc-83
W01A11.3b.2,unc-83
W01A11.3c.1,unc-83
F54B11.3a.1,unc-84
F54B11.3b.1,unc-84
F10G7.3.1,unc-85
C30A5.7a.1,unc-86
C30A5.7b.1,unc-86
F08B6.4a.1,unc-87
F08B6.4a.2,unc-87
F08B6.4b.1,unc-87
C09D1.1a.1,unc-89
C09D1.1b.1,unc-89
C09D1.1c.1,unc-89
C09D1.1d.1,unc-89
C09D1.1e.1,unc-89
C09D1.1f.1,unc-89
C09D1.1g.1,unc-89
C09D1.1h.1,unc-89
C09D1.1i.1,unc-89
C09D1.1j.1,unc-89
C09D1.1k.1,unc-89
C09D1.1l.1,unc-89
C09D1.1m.1,unc-89
C09D1.1n.1,unc-89
C09D1.1o.1,unc-89
C09D1.1p.1,unc-89
C46F11.1a.1,unc-93
C46F11.1b.1,unc-93
C06A5.7a.1,unc-94
C06A5.7a.2,unc-94
C06A5.7b.1,unc-94
Y105E8A.6.1,unc-95
F13C5.6a.1,unc-96
F13C5.6b.1,unc-96
F14D12.2.1,unc-97
F14D12.2.2,unc-97
F08C6.7.1,unc-98
K11D2.3a.1,unc-101
K11D2.3a.2,unc-101
K11D2.3b.1,unc-101
K11D2.3c.1,unc-101
C30D11.1a.1,unc-103
C30D11.1b.1,unc-103
C30D11.1c.1,unc-103
C30D11.1d.1,unc-103
C30D11.1e.1,unc-103
C30D11.1f.1,unc-103
C30D11.1g.1,unc-103
C30D11.1h.1,unc-103
C30D11.1i.1,unc-103
C30D11.1j.1,unc-103
C52E12.2a.1,unc-104
C52E12.2a.2,unc-104
C52E12.2b.1,unc-104
C52E12.2b.2,unc-104
C41C4.5a.1,unc-105
C41C4.5a.2,unc-105
C41C4.5b.1,unc-105
C41C4.5b.2,unc-105
C41C4.5c.1,unc-105
C41C4.5c.2,unc-105
C41C4.5d.1,unc-105
C41C4.5d.2,unc-105
C41C4.5e.1,unc-105
C41C4.5e.2,unc-105
C41C4.5f.1,unc-105
C41C4.5g.1,unc-105
C41C4.5h.1,unc-105
F53F10.4a.1,unc-108
F53F10.4b.1,unc-108
F53F10.4c.1,unc-108
F53F10.4d.1,unc-108
F53F10.4d.2,unc-108
C47E8.7.1,unc-112
C47E8.7.2,unc-112
F09B9.2a.1,unc-115
F09B9.2b.1,unc-115
R05D3.7.1,unc-116
M142.1a.1,unc-119
M142.1b.1,unc-119
M142.1c.1,unc-119
D1081.2.1,unc-120
F11C3.2.1,unc-122
C53D6.2.1,unc-129
C53D6.2.2,unc-129
C47G2.2.1,unc-130
C13B4.2.1,usp-14
C24H10.5.1,cal-5
C42D8.3.1,pnk-4
F56B6.4a.1,gyg-1
F56B6.4b.1,gyg-1
F56B6.4c.1,gyg-1
F56B6.5a.1,npr-16
F56B6.5b.1,npr-16
F56B6.5c.1,npr-16
F56B6.5d.1,npr-16
ZK563.1.1,slcf-2
M03A1.1a.1,vab-1
M03A1.1b.1,vab-1
Y37E11AR.6a.1,vab-2
Y37E11AR.6b.1,vab-2
F14F3.1a.1,vab-3
F14F3.1b.1,vab-3
F14F3.1c.1,vab-3
M142.4.1,vab-7
K12F2.2a.1,vab-8
K12F2.2b.1,vab-8
K12F2.2c.1,vab-8
K12F2.2c.2,vab-8
K12F2.2c.3,vab-8
T22C8.8.1,vab-9
ZK1151.1a.1,vab-10
ZK1151.1b.1,vab-10
ZK1151.1c.1,vab-10
ZK1151.1d.1,vab-10
ZK1151.1e.1,vab-10
ZK1151.1f.1,vab-10
ZK1151.1g.1,vab-10
ZK1151.1h.1,vab-10
ZK1151.1i.1,vab-10
ZK1151.1j.1,vab-10
ZK1151.1k.1,vab-10
ZK1151.1l.1,vab-10
ZK1151.1m.1,vab-10
ZK1151.1n.1,vab-10
ZK1151.1o.1,vab-10
R07B1.1.1,vab-15
T22D2.1.1,vab-19
F11C7.3a.1,vap-1
F11C7.3b.1,vap-1
F11C7.3b.2,vap-1
C35B8.2a.1,vav-1
C35B8.2a.2,vav-1
C35B8.2b.1,vav-1
Y54E10A.9a.1,vbh-1
Y54E10A.9a.2,vbh-1
Y54E10A.9b.1,vbh-1
Y54E10A.9b.2,vbh-1
Y54E10A.9b.3,vbh-1
Y54E10A.9c.1,vbh-1
Y54E10A.9c.2,vbh-1
T06G6.9.1,pfd-3
K07E3.8.1,vem-1
K07E3.8.2,vem-1
F10E7.4.1,spon-1
T17A3.1.1,ver-1
T17A3.8,ver-2
F59F3.1.1,ver-3
F59F3.5.1,ver-4
F59F3.5.2,ver-4
F44F1.7.1,vet-6
R10E11.8.1,vha-1
R10E11.8.2,vha-1
R10E11.2.1,vha-2
Y38F2AL.4.1,vha-3
Y38F2AL.4.2,vha-3
T01H3.1.1,vha-4
T01H3.1.2,vha-4
F35H10.4.1,vha-5
